frame_id,cluster_id,classification,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_47,bin_49
67.0,0.0,1.0,-1.0,0.318340326,-1.0,-1.0,-1.0,-1.0,0.284285546225,-1.0,-1.0,-1.0,-1.0,0.30893254843333334,-1.0,-1.0,-1.0,-1.0,0.0,0.371335781,-1.0,-1.0,-1.0,-1.0,0.92430267555,-1.0,-1.0,-1.0,-1.0,0.7495683612999999,-1.0,-1.0,-1.0,-1.0,0.43813572430000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
67.0,1.0,0.0,-1.0,0.21664033675,-1.0,-1.0,-1.0,-1.0,0.2740795008333334,-1.0,-1.0,-1.0,-1.0,0.8009870291333333,-1.0,-1.0,-1.0,-1.0,0.51609885305,0.9874082509,-1.0,-1.0,-1.0,-1.0,0.2263490376,-1.0,-1.0,-1.0,-1.0,0.3290688553,-1.0,-1.0,-1.0,-1.0,0.3156207856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68.0,0.0,1.0,-1.0,0.216792606775,-1.0,-1.0,-1.0,-1.0,0.27130156046666665,-1.0,-1.0,-1.0,-1.0,0.2392785708,-1.0,-1.0,-1.0,-1.0,-1.0,0.19911706948666666,-1.0,-1.0,-1.0,-1.0,0.82175520625,-1.0,-1.0,-1.0,-1.0,0.5733611783,-1.0,-1.0,-1.0,-1.0,0.835686221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68.0,1.0,0.0,-1.0,0.223093682475,-1.0,-1.0,-1.0,-1.0,0.17719103935,-1.0,-1.0,-1.0,-1.0,0.7497009149333334,-1.0,-1.0,-1.0,-1.0,-1.0,0.93531216745,-1.0,-1.0,-1.0,-1.0,0.24318469245000002,-1.0,-1.0,-1.0,-1.0,0.18869604140000001,-1.0,-1.0,-1.0,-1.0,0.1777036344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69.0,0.0,1.0,-1.0,0.216792606775,-1.0,-1.0,-1.0,-1.0,0.27130156046666665,-1.0,-1.0,-1.0,-1.0,0.2392785708,-1.0,-1.0,-1.0,-1.0,-1.0,0.19911706948666666,-1.0,-1.0,-1.0,-1.0,0.82175520625,-1.0,-1.0,-1.0,-1.0,0.5733611783,-1.0,-1.0,-1.0,-1.0,0.835686221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69.0,1.0,0.0,-1.0,0.223093682475,-1.0,-1.0,-1.0,-1.0,0.17719103935,-1.0,-1.0,-1.0,-1.0,0.7497009149333334,-1.0,-1.0,-1.0,-1.0,-1.0,0.93531216745,-1.0,-1.0,-1.0,-1.0,0.24318469245000002,-1.0,-1.0,-1.0,-1.0,0.18869604140000001,-1.0,-1.0,-1.0,-1.0,0.1777036344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70.0,0.0,1.0,-1.0,0.311674992375,-1.0,-1.0,-1.0,-1.0,0.282218622125,-1.0,-1.0,-1.0,-1.0,-1.0,0.30311119643333334,-1.0,-1.0,-1.0,-1.0,0.24265054056666666,-1.0,-1.0,-1.0,-1.0,0.9308227893000001,-1.0,-1.0,-1.0,-1.0,0.77490421365,-1.0,-1.0,-1.0,-1.0,0.5396844109500001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70.0,1.0,0.0,-1.0,0.23298146623,-1.0,-1.0,-1.0,-1.0,0.35138278586666666,-1.0,-1.0,-1.0,-1.0,-1.0,0.8294634702,-1.0,-1.0,-1.0,-1.0,0.7404111497,-1.0,-1.0,-1.0,-1.0,0.187158252763,-1.0,-1.0,-1.0,-1.0,0.4044416702,-1.0,-1.0,-1.0,-1.0,0.4036525576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71.0,0.0,1.0,-1.0,0.311674992375,-1.0,-1.0,-1.0,-1.0,0.282218622125,-1.0,-1.0,-1.0,-1.0,-1.0,0.30311119643333334,-1.0,-1.0,-1.0,-1.0,0.24265054056666666,-1.0,-1.0,-1.0,-1.0,0.9308227893000001,-1.0,-1.0,-1.0,-1.0,0.77490421365,-1.0,-1.0,-1.0,-1.0,0.5396844109500001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71.0,1.0,0.0,-1.0,0.23298146623,-1.0,-1.0,-1.0,-1.0,0.35138278586666666,-1.0,-1.0,-1.0,-1.0,-1.0,0.8294634702,-1.0,-1.0,-1.0,-1.0,0.7404111497,-1.0,-1.0,-1.0,-1.0,0.187158252763,-1.0,-1.0,-1.0,-1.0,0.4044416702,-1.0,-1.0,-1.0,-1.0,0.4036525576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72.0,0.0,1.0,-1.0,0.06897918805,0.39536586926666667,-1.0,-1.0,-1.0,-1.0,0.38344098233333335,-1.0,-1.0,-1.0,-1.0,0.36087231783333334,-1.0,-1.0,-1.0,-1.0,0.32738277893333334,-1.0,-1.0,-1.0,-1.0,0.6616797272,-1.0,-1.0,-1.0,-1.0,0.6221777226,-1.0,-1.0,-1.0,-1.0,0.8681498389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72.0,1.0,0.0,-1.0,-1.0,0.17948142825750002,-1.0,-1.0,-1.0,-1.0,0.13454026663705,-1.0,-1.0,-1.0,-1.0,0.5597265407600001,-1.0,-1.0,-1.0,-1.0,0.9523316066,-1.0,-1.0,-1.0,-1.0,0.20743524785,-1.0,-1.0,-1.0,-1.0,0.1491832634,-1.0,-1.0,-1.0,-1.0,0.005117997755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73.0,0.0,1.0,-1.0,0.06897918805,0.39536586926666667,-1.0,-1.0,-1.0,-1.0,0.38344098233333335,-1.0,-1.0,-1.0,-1.0,0.36087231783333334,-1.0,-1.0,-1.0,-1.0,0.32738277893333334,-1.0,-1.0,-1.0,-1.0,0.6616797272,-1.0,-1.0,-1.0,-1.0,0.6221777226,-1.0,-1.0,-1.0,-1.0,0.8681498389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73.0,1.0,0.0,-1.0,-1.0,0.17948142825750002,-1.0,-1.0,-1.0,-1.0,0.13454026663705,-1.0,-1.0,-1.0,-1.0,0.5597265407600001,-1.0,-1.0,-1.0,-1.0,0.9523316066,-1.0,-1.0,-1.0,-1.0,0.20743524785,-1.0,-1.0,-1.0,-1.0,0.1491832634,-1.0,-1.0,-1.0,-1.0,0.005117997755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74.0,0.0,1.0,-1.0,-1.0,0.281544731825,-1.0,-1.0,-1.0,-1.0,0.24711435955,-1.0,-1.0,-1.0,-1.0,0.1833819679975,-1.0,-1.0,-1.0,-1.0,0.33783413915,-1.0,-1.0,-1.0,-1.0,0.9720906875499999,-1.0,-1.0,-1.0,-1.0,0.86514651585,-1.0,-1.0,-1.0,-1.0,0.6183861394500001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74.0,1.0,0.0,-1.0,-1.0,0.32984345475,-1.0,-1.0,-1.0,-1.0,0.27592159765,-1.0,-1.0,-1.0,-1.0,0.8431144635333333,-1.0,-1.0,-1.0,-1.0,0.7613317918,-1.0,-1.0,-1.0,-1.0,0.32329900165000003,-1.0,-1.0,-1.0,-1.0,0.414078508,-1.0,-1.0,-1.0,-1.0,0.4123485964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
75.0,0.0,1.0,-1.0,-1.0,0.281544731825,-1.0,-1.0,-1.0,-1.0,0.24711435955,-1.0,-1.0,-1.0,-1.0,0.1833819679975,-1.0,-1.0,-1.0,-1.0,0.33783413915,-1.0,-1.0,-1.0,-1.0,0.9720906875499999,-1.0,-1.0,-1.0,-1.0,0.86514651585,-1.0,-1.0,-1.0,-1.0,0.6183861394500001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
75.0,1.0,0.0,-1.0,-1.0,0.32984345475,-1.0,-1.0,-1.0,-1.0,0.27592159765,-1.0,-1.0,-1.0,-1.0,0.8431144635333333,-1.0,-1.0,-1.0,-1.0,0.7613317918,-1.0,-1.0,-1.0,-1.0,0.32329900165000003,-1.0,-1.0,-1.0,-1.0,0.414078508,-1.0,-1.0,-1.0,-1.0,0.4123485964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
76.0,0.0,1.0,-1.0,-1.0,0.213790570288,-1.0,-1.0,-1.0,-1.0,0.3276379275666667,-1.0,-1.0,-1.0,-1.0,0.30997243576666667,-1.0,-1.0,-1.0,-1.0,0.2755152271,-1.0,-1.0,-1.0,-1.0,0.6580661756,-1.0,-1.0,-1.0,-1.0,0.5483048385,-1.0,-1.0,-1.0,-1.0,0.8711520697,-1.0,-1.0,-1.0,-1.0,0.4911950729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
76.0,1.0,0.0,-1.0,-1.0,0.262918327825,-1.0,-1.0,-1.0,-1.0,0.225125865475,-1.0,-1.0,-1.0,-1.0,0.8289714988,-1.0,-1.0,-1.0,-1.0,0.7233714151333333,-1.0,-1.0,-1.0,-1.0,0.27891580575,-1.0,-1.0,-1.0,-1.0,0.22693231940000003,-1.0,-1.0,-1.0,-1.0,0.3268484091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77.0,0.0,1.0,-1.0,-1.0,0.213790570288,-1.0,-1.0,-1.0,-1.0,0.3276379275666667,-1.0,-1.0,-1.0,-1.0,0.30997243576666667,-1.0,-1.0,-1.0,-1.0,0.2755152271,-1.0,-1.0,-1.0,-1.0,0.6580661756,-1.0,-1.0,-1.0,-1.0,0.5483048385,-1.0,-1.0,-1.0,-1.0,0.8711520697,-1.0,-1.0,-1.0,-1.0,0.4911950729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77.0,1.0,0.0,-1.0,-1.0,0.262918327825,-1.0,-1.0,-1.0,-1.0,0.225125865475,-1.0,-1.0,-1.0,-1.0,0.8289714988,-1.0,-1.0,-1.0,-1.0,0.7233714151333333,-1.0,-1.0,-1.0,-1.0,0.27891580575,-1.0,-1.0,-1.0,-1.0,0.22693231940000003,-1.0,-1.0,-1.0,-1.0,0.3268484091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78.0,0.0,1.0,-1.0,-1.0,0.31979564715,-1.0,-1.0,-1.0,-1.0,0.27645305665,-1.0,-1.0,-1.0,-1.0,0.22647152942499998,-1.0,-1.0,-1.0,-1.0,0.26799174719333335,-1.0,-1.0,-1.0,-1.0,0.9399960636,-1.0,-1.0,-1.0,-1.0,0.8407992759,-1.0,-1.0,-1.0,-1.0,0.66215911345,-1.0,-1.0,-1.0,-1.0,0.4771430599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78.0,1.0,0.0,-1.0,-1.0,0.23164406345,-1.0,-1.0,-1.0,-1.0,0.19252746795249998,-1.0,-1.0,-1.0,-1.0,0.6144760552499999,-1.0,-1.0,-1.0,-1.0,0.95794219815,-1.0,-1.0,-1.0,-1.0,0.25352633195,-1.0,-1.0,-1.0,-1.0,0.21604704344999998,-1.0,-1.0,-1.0,-1.0,0.0872230721,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79.0,0.0,1.0,-1.0,-1.0,0.31979564715,-1.0,-1.0,-1.0,-1.0,0.27645305665,-1.0,-1.0,-1.0,-1.0,0.22647152942499998,-1.0,-1.0,-1.0,-1.0,0.26799174719333335,-1.0,-1.0,-1.0,-1.0,0.9399960636,-1.0,-1.0,-1.0,-1.0,0.8407992759,-1.0,-1.0,-1.0,-1.0,0.66215911345,-1.0,-1.0,-1.0,-1.0,0.4771430599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79.0,1.0,0.0,-1.0,-1.0,0.23164406345,-1.0,-1.0,-1.0,-1.0,0.19252746795249998,-1.0,-1.0,-1.0,-1.0,0.6144760552499999,-1.0,-1.0,-1.0,-1.0,0.95794219815,-1.0,-1.0,-1.0,-1.0,0.25352633195,-1.0,-1.0,-1.0,-1.0,0.21604704344999998,-1.0,-1.0,-1.0,-1.0,0.0872230721,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80.0,0.0,1.0,-1.0,-1.0,-1.0,0.345401085325,-1.0,-1.0,-1.0,0.1584836965,0.3743689498666667,-1.0,-1.0,-1.0,0.265537722225,-1.0,-1.0,-1.0,-1.0,0.3141555568666667,-1.0,-1.0,-1.0,-1.0,0.92132876075,-1.0,-1.0,-1.0,-1.0,0.7971169369,-1.0,-1.0,-1.0,-1.0,0.6189675514499999,-1.0,-1.0,-1.0,-1.0,0.7187306177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80.0,1.0,0.0,-1.0,-1.0,-1.0,0.252129323836,-1.0,-1.0,-1.0,0.0,0.3466301632666666,-1.0,-1.0,-1.0,0.8487880592666667,-1.0,-1.0,-1.0,-1.0,0.7825330419333333,-1.0,-1.0,-1.0,-1.0,0.22607141392333333,-1.0,-1.0,-1.0,-1.0,0.21957055021,-1.0,-1.0,-1.0,-1.0,0.3915526153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
81.0,0.0,1.0,-1.0,-1.0,-1.0,0.345401085325,-1.0,-1.0,-1.0,0.1584836965,0.3743689498666667,-1.0,-1.0,-1.0,0.265537722225,-1.0,-1.0,-1.0,-1.0,0.3141555568666667,-1.0,-1.0,-1.0,-1.0,0.92132876075,-1.0,-1.0,-1.0,-1.0,0.7971169369,-1.0,-1.0,-1.0,-1.0,0.6189675514499999,-1.0,-1.0,-1.0,-1.0,0.7187306177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
81.0,1.0,0.0,-1.0,-1.0,-1.0,0.252129323836,-1.0,-1.0,-1.0,0.0,0.3466301632666666,-1.0,-1.0,-1.0,0.8487880592666667,-1.0,-1.0,-1.0,-1.0,0.7825330419333333,-1.0,-1.0,-1.0,-1.0,0.22607141392333333,-1.0,-1.0,-1.0,-1.0,0.21957055021,-1.0,-1.0,-1.0,-1.0,0.3915526153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82.0,0.0,1.0,-1.0,-1.0,-1.0,0.30278238863999996,-1.0,-1.0,-1.0,-1.0,0.297894801075,-1.0,-1.0,-1.0,-1.0,0.38130715843333335,-1.0,-1.0,-1.0,0.35514002780000004,-1.0,-1.0,-1.0,-1.0,0.7436584911333334,-1.0,-1.0,-1.0,-1.0,0.5015885822,-1.0,-1.0,-1.0,-1.0,0.8875315066,-1.0,-1.0,-1.0,0.8160610709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82.0,1.0,0.0,-1.0,-1.0,-1.0,0.24813804242,-1.0,-1.0,-1.0,-1.0,0.2779618987175,-1.0,-1.0,-1.0,0.7095179271,0.93246016975,-1.0,-1.0,-1.0,0.7811067569333333,-1.0,-1.0,-1.0,-1.0,0.21633126379533332,-1.0,-1.0,-1.0,-1.0,0.2767883455,-1.0,-1.0,-1.0,-1.0,0.386273442,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83.0,0.0,1.0,-1.0,-1.0,-1.0,0.30278238863999996,-1.0,-1.0,-1.0,-1.0,0.297894801075,-1.0,-1.0,-1.0,-1.0,0.38130715843333335,-1.0,-1.0,-1.0,0.35514002780000004,-1.0,-1.0,-1.0,-1.0,0.7436584911333334,-1.0,-1.0,-1.0,-1.0,0.5015885822,-1.0,-1.0,-1.0,-1.0,0.8875315066,-1.0,-1.0,-1.0,0.8160610709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83.0,1.0,0.0,-1.0,-1.0,-1.0,0.24813804242,-1.0,-1.0,-1.0,-1.0,0.2779618987175,-1.0,-1.0,-1.0,0.7095179271,0.93246016975,-1.0,-1.0,-1.0,0.7811067569333333,-1.0,-1.0,-1.0,-1.0,0.21633126379533332,-1.0,-1.0,-1.0,-1.0,0.2767883455,-1.0,-1.0,-1.0,-1.0,0.386273442,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
84.0,0.0,1.0,-1.0,-1.0,-1.0,0.300892009825,-1.0,-1.0,-1.0,-1.0,0.2644130107,-1.0,-1.0,-1.0,-1.0,0.2148472171,-1.0,-1.0,-1.0,0.2538887479233333,-1.0,-1.0,-1.0,-1.0,0.94382816545,-1.0,-1.0,-1.0,-1.0,0.8519058717000001,-1.0,-1.0,-1.0,-1.0,0.7033162457,-1.0,-1.0,-1.0,0.6611085809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
84.0,1.0,0.0,-1.0,-1.0,-1.0,0.304745138525,-1.0,-1.0,-1.0,-1.0,0.2772776121,-1.0,-1.0,-1.0,-1.0,0.695925097825,-1.0,-1.0,-1.0,0.6998702285,-1.0,-1.0,-1.0,-1.0,0.33002275655,-1.0,-1.0,-1.0,-1.0,0.29418592945,-1.0,-1.0,-1.0,-1.0,0.2326328288,-1.0,-1.0,-1.0,0.10649189095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
85.0,0.0,1.0,-1.0,-1.0,-1.0,0.300892009825,-1.0,-1.0,-1.0,-1.0,0.2644130107,-1.0,-1.0,-1.0,-1.0,0.2148472171,-1.0,-1.0,-1.0,0.2538887479233333,-1.0,-1.0,-1.0,-1.0,0.94382816545,-1.0,-1.0,-1.0,-1.0,0.8519058717000001,-1.0,-1.0,-1.0,-1.0,0.7033162457,-1.0,-1.0,-1.0,0.6611085809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
85.0,1.0,0.0,-1.0,-1.0,-1.0,0.304745138525,-1.0,-1.0,-1.0,-1.0,0.2772776121,-1.0,-1.0,-1.0,-1.0,0.695925097825,-1.0,-1.0,-1.0,0.6998702285,-1.0,-1.0,-1.0,-1.0,0.33002275655,-1.0,-1.0,-1.0,-1.0,0.29418592945,-1.0,-1.0,-1.0,-1.0,0.2326328288,-1.0,-1.0,-1.0,0.10649189095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
86.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.255287248125,-1.0,-1.0,-1.0,0.22724627148749998,-1.0,-1.0,-1.0,-1.0,0.18864345888200001,-1.0,-1.0,-1.0,0.20336065233333334,-1.0,-1.0,-1.0,-1.0,0.9529383905,-1.0,-1.0,-1.0,-1.0,0.8742176802,-1.0,-1.0,-1.0,0.6870889688499999,-1.0,-1.0,-1.0,-1.0,0.365505759975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
86.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.20556616647499998,-1.0,-1.0,-1.0,0.1690758167275,-1.0,-1.0,-1.0,-1.0,0.6634585547,-1.0,-1.0,-1.0,0.6914153595,-1.0,-1.0,-1.0,-1.0,0.2250436158,-1.0,-1.0,-1.0,-1.0,0.19510451935,-1.0,-1.0,-1.0,0.10726063105,-1.0,-1.0,-1.0,-1.0,0.1712290352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
87.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.255287248125,-1.0,-1.0,-1.0,0.22724627148749998,-1.0,-1.0,-1.0,-1.0,0.18864345888200001,-1.0,-1.0,-1.0,0.20336065233333334,-1.0,-1.0,-1.0,-1.0,0.9529383905,-1.0,-1.0,-1.0,-1.0,0.8742176802,-1.0,-1.0,-1.0,0.6870889688499999,-1.0,-1.0,-1.0,-1.0,0.365505759975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
87.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.20556616647499998,-1.0,-1.0,-1.0,0.1690758167275,-1.0,-1.0,-1.0,-1.0,0.6634585547,-1.0,-1.0,-1.0,0.6914153595,-1.0,-1.0,-1.0,-1.0,0.2250436158,-1.0,-1.0,-1.0,-1.0,0.19510451935,-1.0,-1.0,-1.0,0.10726063105,-1.0,-1.0,-1.0,-1.0,0.1712290352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
88.0,0.0,1.0,0.9703675244000001,-1.0,-1.0,-1.0,0.3041735767,-1.0,-1.0,-1.0,0.1681167891,0.38601288149999996,-1.0,-1.0,-1.0,0.2816702147,-1.0,-1.0,-1.0,-1.0,0.3503680923666666,-1.0,-1.0,-1.0,0.7335335246333333,-1.0,-1.0,-1.0,-1.0,0.49050135150333335,-1.0,-1.0,-1.0,0.57920498335,-1.0,-1.0,-1.0,-1.0,0.7834737547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
88.0,1.0,0.0,0.382724278,-1.0,-1.0,-1.0,0.24203782735999999,-1.0,-1.0,-1.0,0.185889967765,0.35560335094999995,-1.0,-1.0,-1.0,0.8577744814666666,-1.0,-1.0,-1.0,-1.0,0.8025072892333333,-1.0,-1.0,-1.0,0.22177964758333335,-1.0,-1.0,-1.0,-1.0,0.2716844587,-1.0,-1.0,-1.0,0.3572031409,-1.0,-1.0,-1.0,-1.0,0.3604825793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89.0,0.0,1.0,0.9703675244000001,-1.0,-1.0,-1.0,0.3041735767,-1.0,-1.0,-1.0,0.1681167891,0.38601288149999996,-1.0,-1.0,-1.0,0.2816702147,-1.0,-1.0,-1.0,-1.0,0.3503680923666666,-1.0,-1.0,-1.0,0.7335335246333333,-1.0,-1.0,-1.0,-1.0,0.49050135150333335,-1.0,-1.0,-1.0,0.57920498335,-1.0,-1.0,-1.0,-1.0,0.7834737547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89.0,1.0,0.0,0.382724278,-1.0,-1.0,-1.0,0.24203782735999999,-1.0,-1.0,-1.0,0.185889967765,0.35560335094999995,-1.0,-1.0,-1.0,0.8577744814666666,-1.0,-1.0,-1.0,-1.0,0.8025072892333333,-1.0,-1.0,-1.0,0.22177964758333335,-1.0,-1.0,-1.0,-1.0,0.2716844587,-1.0,-1.0,-1.0,0.3572031409,-1.0,-1.0,-1.0,-1.0,0.3604825793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90.0,0.0,1.0,0.8087213996399999,-1.0,-1.0,-1.0,0.33867626206,-1.0,-1.0,-1.0,-1.0,0.2973428942,-1.0,-1.0,-1.0,0.40080777289999997,-1.0,-1.0,-1.0,-1.0,0.3816874980666667,-1.0,-1.0,-1.0,0.7639705549999999,-1.0,-1.0,-1.0,-1.0,0.6159037795666666,-1.0,-1.0,-1.0,0.4336673231,-1.0,-1.0,-1.0,-1.0,0.8072202896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90.0,1.0,0.0,0.3631434075,-1.0,-1.0,-1.0,0.33239727671999997,-1.0,-1.0,-1.0,-1.0,0.3381173023,-1.0,-1.0,-1.0,0.8808138127333334,-1.0,-1.0,-1.0,-1.0,0.8290722002333334,-1.0,-1.0,-1.0,0.33091770563333334,-1.0,-1.0,-1.0,-1.0,0.21077365443333332,-1.0,-1.0,-1.0,0.4460667903,-1.0,-1.0,-1.0,-1.0,0.4505186268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91.0,0.0,1.0,0.78421913,-1.0,-1.0,-1.0,0.0441400975,0.30729812837500003,-1.0,-1.0,-1.0,0.279801562775,-1.0,-1.0,-1.0,0.2465417787675,-1.0,-1.0,-1.0,-1.0,0.298308983,-1.0,-1.0,-1.0,0.7239828313333333,-1.0,-1.0,-1.0,-1.0,0.5257811679333333,-1.0,-1.0,-1.0,0.62807910125,-1.0,-1.0,-1.0,-1.0,0.7604400247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91.0,1.0,0.0,0.32349703956,-1.0,-1.0,-1.0,-1.0,0.29080306932,-1.0,-1.0,-1.0,0.237497322272,-1.0,-1.0,-1.0,0.8810875366333333,-1.0,-1.0,-1.0,-1.0,0.8248144545999999,-1.0,-1.0,-1.0,0.2886505725,-1.0,-1.0,-1.0,-1.0,0.20007621607333334,-1.0,-1.0,-1.0,0.4079753976,-1.0,-1.0,-1.0,-1.0,0.4092424992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
